Node,Label,Type,In_Degree,Out_Degree,In_Strength_WeightSum,Out_Strength_WeightSum,DegreeCentrality,BetweennessCentrality,ClosenessCentrality_Undirected,EigenvectorCentrality,PageRank
ms_75,75,manuscript,0,1,0.0,1.0,0.002840909090909091,0.0,0.24254725227602586,1.8677707056779937e-12,0.00167794128685817
ms_209,209,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.274860290819378,5.2297579758983844e-11,0.001692205846017647
ms_221,221,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.23788620187641543,9.64236626806265e-08,0.0020885977605204567
ms_251,251,manuscript,1,1,1.0,1.0,0.005681818181818182,0.0,0.2611172762784091,5.2297579758983844e-11,0.0017096403072125632
ms_103,103,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.274860290819378,5.2297579758983844e-11,0.001692205846017647
ms_283,283,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.14967761470504418,5.2297579758983844e-11,0.0018019809317231877
ms_78,78,manuscript,2,0,1.0,0.0,0.005681818181818182,0.0,0.2775997621564482,3.8009133860547187e-10,0.0018688331478179969
ms_254,254,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.20530105260218898,6.8267019292530684e-09,0.0034706151688195077
ms_137,137,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.23788620187641543,9.64236626806265e-08,0.0020885977605204567
ms_250,250,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.23570529875625082,7.078850974519598e-10,0.0018855705288862222
ms_302,302,manuscript,1,1,1.0,1.0,0.005681818181818182,8.093758093758094e-06,0.29868642862945816,5.2297579758983844e-11,0.001692205846017647
ms_245,245,manuscript,1,1,1.0,1.0,0.005681818181818182,0.0,0.23356402071024712,5.2297579758983844e-11,0.0017774614670405678
ms_294,294,manuscript,1,1,1.0,1.0,0.005681818181818182,0.0,0.28937672176308543,5.2297579758983844e-11,0.001692205846017647
ms_17,17,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.2588924195479192,5.2297579758983844e-11,0.0017096403072125632
ms_217,217,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.274860290819378,5.2297579758983844e-11,0.001692205846017647
ms_276,276,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.19488636363636366,1.995331366767499e-05,0.0038320248603215565
ms_6,6,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.274860290819378,5.2297579758983844e-11,0.001692205846017647
ms_14,14,manuscript,0,0,0.0,0.0,0.0,0.0,0.0,1.8677707056779937e-12,0.00167794128685817
ms_161,161,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.21020761863922244,1.3634726151449361e-09,0.001974174588567747
ms_203,203,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.2054272364083366,7.078850974519598e-10,0.0022593031645367157
ms_126,126,manuscript,1,1,1.0,1.0,0.005681818181818182,0.0,0.30002703198955444,5.2297579758983844e-11,0.001692205846017647
ms_219,219,manuscript,0,1,0.0,1.0,0.002840909090909091,0.0,0.19488636363636366,1.8677707056779937e-12,0.00167794128685817
ms_159,159,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.2588924195479192,5.2297579758983844e-11,0.0017096403072125632
ms_275,275,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.2314612975321078,0.3706254058488338,0.007293521240785781
ms_144,144,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.23788620187641543,9.64236626806265e-08,0.0020885977605204567
ms_118,118,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.2054272364083366,9.59613894309712e-07,0.003400341374468864
ms_212,212,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.17693494634005488,7.078850974519598e-10,0.0031890038321912085
ms_239,239,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.22446616093778618,3.1117059956595387e-09,0.0017726553342964965
ms_91,91,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.274860290819378,5.2297579758983844e-11,0.001692205846017647
ms_124,124,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.23788620187641543,9.64236626806265e-08,0.0020885977605204567
ms_173,173,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.20568006993006993,1.8874739185791087e-05,0.003589901369039929
ms_235,235,manuscript,1,1,1.0,1.0,0.005681818181818182,0.00012140637140637142,0.26132143364844695,7.078850974519598e-10,0.00311652415301777
ms_179,179,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.274860290819378,5.2297579758983844e-11,0.001692205846017647
ms_193,193,manuscript,1,1,1.0,1.0,0.005681818181818182,6.622165713074805e-06,0.286401125652411,5.2297579758983844e-11,0.001692205846017647
ms_143,143,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.23788620187641543,9.64236626806265e-08,0.0020885977605204567
ms_13,13,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.274860290819378,5.2297579758983844e-11,0.001692205846017647
ms_290,290,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.14967761470504418,5.2297579758983844e-11,0.0018019809317231877
ms_208,208,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.17684132996632998,5.2297579758983844e-11,0.002248523653237251
ms_234,234,manuscript,1,1,1.0,1.0,0.005681818181818182,8.093758093758094e-06,0.2637964590657961,5.2297579758983844e-11,0.0017096403072125632
ms_280,280,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.22446616093778618,3.1117059956595387e-09,0.0017726553342964965
ms_224,224,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.21577153882270086,5.2297579758983844e-11,0.0017774614670405678
ms_256,256,manuscript,2,1,1.0,1.0,0.008522727272727272,0.00016996891996891997,0.2644225582566168,3.8009133860547187e-10,0.001805591158127395
ms_100,100,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.18234048752665777,7.078850974519598e-10,0.0020454604496183467
ms_214,214,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.274860290819378,5.2297579758983844e-11,0.001692205846017647
ms_295,295,manuscript,1,1,1.0,1.0,0.005681818181818182,0.0,0.28937672176308543,5.2297579758983844e-11,0.001692205846017647
ms_233,233,manuscript,2,1,1.0,1.0,0.008522727272727272,0.0,0.2592941145355808,7.694585974001227e-06,0.015427433566554405
ms_130,130,manuscript,0,1,0.0,1.0,0.002840909090909091,0.0,0.23788620187641543,1.8677707056779937e-12,0.00167794128685817
ms_134,134,manuscript,2,0,1.0,0.0,0.005681818181818182,0.0,0.24079979368614096,4.823798013019272e-08,0.0019330296137805123
ms_162,162,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.2588924195479192,5.2297579758983844e-11,0.0017096403072125632
ms_181,181,manuscript,0,0,0.0,0.0,0.0,0.0,0.0,1.8677707056779937e-12,0.00167794128685817
ms_166,166,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.21020761863922244,1.3634726151449361e-09,0.001974174588567747
ms_77,77,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.22446616093778618,3.1117059956595387e-09,0.0017726553342964965
ms_28,28,manuscript,1,1,1.0,1.0,0.005681818181818182,3.237503237503238e-05,0.22644316642030057,7.078850974519598e-10,0.0022593031645367157
ms_128,128,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.23788620187641543,9.64236626806265e-08,0.0020885977605204567
ms_60,60,manuscript,3,1,1.0,1.0,0.011363636363636364,0.0,0.3521919005651883,2.7082675232330915e-10,0.0017624722273721443
ms_165,165,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.2588924195479192,5.2297579758983844e-11,0.0017096403072125632
ms_42,42,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.20954866058706184,7.078850974519598e-10,0.0019015420090422262
ms_197,197,manuscript,1,1,1.0,1.0,0.005681818181818182,6.622165713074805e-06,0.286401125652411,5.2297579758983844e-11,0.001692205846017647
ms_200,200,manuscript,1,1,1.0,1.0,0.005681818181818182,0.0,0.21370211869332714,5.2297579758983844e-11,0.0019454017710983638
ms_261,261,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.2588924195479192,5.2297579758983844e-11,0.0017096403072125632
ms_191,191,manuscript,1,1,1.0,1.0,0.005681818181818182,6.622165713074805e-06,0.286401125652411,5.2297579758983844e-11,0.001692205846017647
ms_156,156,manuscript,0,0,0.0,0.0,0.0,0.0,0.0,1.8677707056779937e-12,0.00167794128685817
ms_291,291,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.2588924195479192,5.2297579758983844e-11,0.0017096403072125632
ms_62,62,manuscript,1,1,1.0,1.0,0.005681818181818182,0.0,0.28937672176308543,5.2297579758983844e-11,0.001692205846017647
ms_48,48,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.2314612975321078,0.3706254058488338,0.007293521240785781
ms_56,56,manuscript,2,1,1.0,1.0,0.008522727272727272,0.0,0.2919040293767368,3.8009133860547187e-10,0.0017976054180493927
ms_52,52,manuscript,0,1,0.0,1.0,0.002840909090909091,0.0,0.19386897542712508,1.8677707056779937e-12,0.00167794128685817
ms_120,120,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.23788620187641543,9.64236626806265e-08,0.0020885977605204567
ms_115,115,manuscript,1,1,1.0,1.0,0.005681818181818182,0.0,0.26255311361851036,7.078850974519598e-10,0.0026369965309645704
ms_121,121,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.23788620187641543,9.64236626806265e-08,0.0020885977605204567
ms_81,81,manuscript,2,1,1.0,1.0,0.008522727272727272,0.0002832815332815333,0.25474856222283815,4.823798013019272e-08,0.0019330296137805123
ms_15,15,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.21689170255442156,1.916116082623765e-06,0.006419955869646831
ms_176,176,manuscript,3,1,1.0,1.0,0.011363636363636364,0.000598938098938099,0.26505163650782204,0.14824619213538834,0.005208746746696953
ms_184,184,manuscript,1,1,1.0,1.0,0.005681818181818182,6.622165713074805e-06,0.286401125652411,5.2297579758983844e-11,0.001692205846017647
ms_227,227,manuscript,2,0,1.0,0.0,0.005681818181818182,0.0,0.2177394877109861,9.584119838606085e-07,0.004339629517091773
ms_18,18,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.21689170255442156,1.916116082623765e-06,0.006419955869646831
ms_247,247,manuscript,0,1,0.0,1.0,0.002840909090909091,0.0,0.18829865556978234,1.8677707056779937e-12,0.00167794128685817
ms_218,218,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.274860290819378,5.2297579758983844e-11,0.001692205846017647
ms_127,127,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.23788620187641543,9.64236626806265e-08,0.0020885977605204567
ms_23,23,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.21020761863922244,1.3634726151449361e-09,0.001974174588567747
ms_109,109,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.274860290819378,5.2297579758983844e-11,0.001692205846017647
ms_152,152,manuscript,1,1,1.0,1.0,0.005681818181818182,0.0,0.30002703198955444,5.2297579758983844e-11,0.001692205846017647
ms_73,73,manuscript,1,1,1.0,1.0,0.005681818181818182,0.0,0.28937672176308543,5.2297579758983844e-11,0.001692205846017647
ms_98,98,manuscript,0,0,0.0,0.0,0.0,0.0,0.0,1.8677707056779937e-12,0.00167794128685817
ms_260,260,manuscript,1,1,1.0,1.0,0.005681818181818182,0.0,0.2216380063901616,7.078850974519598e-10,0.0019015420090422262
ms_69,69,manuscript,1,1,1.0,1.0,0.005681818181818182,0.0,0.28937672176308543,5.2297579758983844e-11,0.001692205846017647
ms_270,270,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.18293930686172066,1.9829187696830436e-08,0.0024314300431598577
ms_174,174,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.2588924195479192,5.2297579758983844e-11,0.0017096403072125632
ms_96,96,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.274860290819378,5.2297579758983844e-11,0.001692205846017647
ms_142,142,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.23788620187641543,9.64236626806265e-08,0.0020885977605204567
ms_54,54,manuscript,1,1,1.0,1.0,0.005681818181818182,0.0,0.28937672176308543,5.2297579758983844e-11,0.001692205846017647
ms_58,58,manuscript,2,0,1.0,0.0,0.005681818181818182,0.0,0.25474856222283815,3.0129018592145256e-06,0.004788325559472006
ms_36,36,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.22416506615450277,4.572489464570299e-08,0.002755265367300034
ms_154,154,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.274860290819378,5.2297579758983844e-11,0.001692205846017647
ms_213,213,manuscript,1,1,1.0,1.0,0.005681818181818182,1.618751618751619e-05,0.23178232568402474,7.078850974519598e-10,0.00239723271993797
ms_285,285,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.14967761470504418,5.2297579758983844e-11,0.0018019809317231877
ms_31,31,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.21020761863922244,1.3634726151449361e-09,0.001974174588567747
ms_298,298,manuscript,1,1,1.0,1.0,0.005681818181818182,0.0,0.28937672176308543,5.2297579758983844e-11,0.001692205846017647
ms_149,149,manuscript,2,0,1.0,0.0,0.005681818181818182,0.0,0.24079979368614096,4.823798013019272e-08,0.0019330296137805123
ms_177,177,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.2588924195479192,5.2297579758983844e-11,0.0017096403072125632
ms_284,284,manuscript,1,0,1.0,0.0,0.002840909090909091,0.0,0.14967761470504418,5.2297579758983844e-11,0.0018019809317231877
